,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230304301,19/01/2023 07:28:35 a. m.,378.13s,1,Failed,Match Date Calibration,0.190109,23.7695385,5.05541268,3.34692368,1.3522767,1.27607268,23.7711188,23.7709935,Passed,Passed,011F81,0288FFDF7FE50B0A9CB8000B,0289FFDB7FE20B0B9CB8000C,028AFFD67FDB0B039CBC000E,028BFFD47FDB0B049CBB0012,028CFFD37FDB0AFF9CB90013,028DFFCC7FD30AFE9CB90016,028EFFCB7FD00B009CBA0015,028FFFD87FDE0B079CBA0010,0290FFCB7FE20B0B9CC00018,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285452F000A57C400189CC700132725,02929CA5,Passed,Passed,2506.29252,0286DAD478200B746EB600128ACA0015,Passed,02876EA6001C,Passed,59364,58537,35670,81887,63688,66809,76597,71170,36042,41016,7371,72949,77192,23.8680494,23.8676361,23.8683318,23.8704384,23.8703767,23.8704201,23.8704499,23.8706094,23.8708025,23.8679309,23.8691755,23.8715446,23.8714758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855455359,0.0906765074,0.089310388,0.115041296,0.0915310079,0.0943792704,0.098890181,0.111771087,0.095826656,0.105005853,0.113288235,0.114260187,0.12311867,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,10000,10000,9999,10000,10000,10000,9999,10000,10.09,0.01,10.08,0.01,80.28,10.00,10.00,9998,10.02,10017,Passed,Passed,10.03,0.04,Passed,23882,53104,31649,24371,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.3449,Failed,,,,,,,,,,,,,,,,
S230304212,19/01/2023 07:33:31 a. m.,701.80s,2,Passed,,0.188187,23.703079,5.04348381,3.34741286,1.34737863,1.27344821,23.7033883,1.88250708,Passed,Passed,011F81,0288FFD27FE30B109BEE0010,0289FFD67FE20B0E9BF30010,028AFFCE7FDD0B0A9BF30013,028BFFCB7FDD0B089BF00016,028CFFCD7FDB0B069BF20014,028DFFCA7FDC0B079BF40019,028EFFC77FDE0B089BEF0020,028FFFD27FE20B0A9BF10014,0290FFCA7FE40B0D9BF60017,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544BB001B575900079C05000D2721,02929BDD,Passed,Passed,2493.82608,0286DBD678C00B846E07000E8A3E000F,Passed,02876E0F001A,Passed,68249,59213,65194,65216,69596,74104,73244,61719,60870,63294,68962,24209,23716,23.8814156,23.8816776,23.8818736,23.8847355,23.8848896,23.8851474,23.8850862,23.8850584,23.8853227,23.8827156,23.8828672,23.8860335,23.8863882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111152421,0.124792295,0.140725364,0.123621887,0.115323721,0.122056378,0.12085505,0.112890866,0.118392635,0.121213076,0.119159261,0.115323856,0.117036835,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9998,9997,9998,9998,9997,9997,9999,9999,10.11,0.02,10.11,0.03,80.34,9.99,9.98,9986,10.01,10011,Passed,Passed,10.01,0.04,Passed,19071,33184,8089,14165,Passed,Passed,Passed,Passed,99999,99999,43858,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9053,Passed,Passed,Passed,00:12:EA:11:02:D2,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304161,19/01/2023 07:44:05 a. m.,516.46s,2,Passed,,0.186691,23.7255958,5.01287123,3.32841603,1.34653114,1.27626327,23.7259156,1.86410057,Passed,Passed,011F81,0288FFD87FE20B119C660014,0289FFD97FDB0B0F9C6F000C,028AFFD27FD60B0C9C6D0011,028BFFD07FD70B0A9C720013,028CFFD17FD60B099C6A0017,028DFFD07FD70B099C6A0017,028EFFCC7FD80B0B9C6D001D,028FFFD47FD80B0B9C6D0013,0290FFCD7FDB0B0E9C6C0022,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285451F000D579800179C7F0015271D,02929C5D,Passed,Passed,2501.79888,0286D9DF77900B5D6DE8000C89AA0011,Passed,02876E470017,Passed,65352,50284,64943,65148,67266,77968,66104,62091,56538,67122,69724,35004,23716,23.8827106,23.8827737,23.8828278,23.8850977,23.8853638,23.8853733,23.8854972,23.8854999,23.8855566,23.8834358,23.8834724,23.8863364,23.8865262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120862051,0.132348612,0.151827558,0.132746007,0.122526538,0.129289712,0.128445349,0.117389363,0.125944933,0.127294839,0.124835609,0.125811712,0.123435592,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10003,10003,10002,10001,10001,10001,10000,10000,10000,10.08,0.01,9.96,0.00,80.36,10.00,10.00,9998,10.01,10008,Passed,Passed,10.02,0.04,Passed,18437,29494,7733,12234,Passed,Passed,Passed,Passed,99999,99999,45963,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.7324,Passed,Passed,Passed,00:12:EA:11:02:D3,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304224,19/01/2023 07:47:26 a. m.,717.69s,1,Passed,,0.186325,23.6653643,5.00948322,3.32212744,1.34614021,1.27497593,23.6669028,23.6666566,Passed,Passed,011F81,0288FFE07FED0B0F9C650008,0289FFDA7FE60B0E9C64000A,028AFFD37FE70B0A9C660011,028BFFD17FE40B0B9C650015,028CFFD17FE20B079C61001B,028DFFD07FDC0B079C640017,028EFFCD7FDA0B089C650019,028FFFD47FE40B0C9C640012,0290FFCC7FE60B0E9C6A0019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B40015579E00159C7100172722,02929C4F,Passed,Passed,2500.96568,0286D9B777840B5A6E2E000C8A390010,Passed,02876DFE001C,Passed,57838,57380,33078,80747,60217,64781,75561,72135,39119,39822,8783,66872,76819,23.8748547,23.8751348,23.875452,23.8772552,23.8771819,23.8774004,23.8772908,23.8773611,23.877488,23.8750269,23.8762662,23.8785558,23.8782517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813913382,0.0844508145,0.0848826422,0.10343762,0.102660608,0.108983046,0.0907419878,0.103468421,0.086925459,0.111381842,0.121487273,0.113260729,0.1096039,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9997,9994,9996,9998,9998,9998,9996,9998,10.05,0.01,10.03,0.00,80.33,10.00,9.99,9991,10.01,10011,Passed,Passed,9.99,0.04,Passed,23549,58847,30600,30480,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2245,Passed,Passed,Passed,00:12:EA:11:02:D4,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304326,19/01/2023 07:56:39 a. m.,379.18s,1,Failed,Match Date Calibration,0.188675,23.8092117,5.00793516,3.34440499,1.3451942,1.27720437,23.8107514,1.85883689,Passed,Passed,011F81,0288FFDE7FEA0B069C6B000A,0289FFDE7FE30B069C6A000E,028AFFD87FE40B039C690014,028BFFD57FE00B049C6D0011,028CFFD67FDF0AFF9C6A0017,028DFFD57FD80B009C6A0015,028EFFD17FD90B029C6C0014,028FFFD97FE30B049C6B0011,0290FFD07FE50B069C700017,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F50014578000139C74001B2718,02929C59,Passed,Passed,2501.53961,0286DB0078480B706DFC000C89D10014,Passed,02876E78001A,Passed,56261,60390,34613,80919,58939,67204,72964,63119,38143,35857,5857,69057,78273,23.871755,23.8717758,23.8720045,23.8738551,23.8740939,23.8738802,23.8737968,23.8739861,23.8740237,23.8714325,23.8726381,23.8750965,23.8747059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11911074,0.122542469,0.127561812,0.157906237,0.145908249,0.134871823,0.134769619,0.152434531,0.118243147,0.135966375,0.147512649,0.141705212,0.149426658,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9994,9997,9995,9996,9997,9998,9998,9996,9997,10.07,0.01,10.01,0.00,80.08,10.00,9.99,9988,10.01,10007,Passed,Passed,10.04,0.04,Passed,24532,59898,31535,29745,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.2654,Failed,,,,,,,,,,,,,,,,
S230304095,19/01/2023 08:01:37 a. m.,694.83s,2,Passed,,0.184479,23.7133024,4.98278645,3.30943392,1.34919946,1.27577694,23.7135311,1.97154388,Passed,Passed,011F81,0288FFCE7FE20B0B9C32000A,0289FFD87FE10B0C9C2F000C,028AFFD37FD90B029C2D0018,028BFFD07FDB0AFE9C2D001D,028CFFD07FD80AFC9C2D0017,028DFFD07FDB0AFD9C2D0019,028EFFCA7FD60B009C30001E,028FFFD47FE00B039C2A001A,0290FFCA7FDC0B079C3D0013,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545000015576300159C470016271C,02929C1F,Passed,Passed,2497.9318,0286D93977560B5B6E27000E8A0F0013,Passed,02876E50001B,Passed,64265,51720,64003,60954,59573,75002,71424,55587,64194,63565,69449,32649,27231,23.8855876,23.8856848,23.8854882,23.8879856,23.8878987,23.8880165,23.8881182,23.888139,23.8881086,23.8868095,23.8867737,23.8892221,23.8894318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721057293,0.076978386,0.0745582905,0.0776225731,0.0853990279,0.079365896,0.0864924761,0.0915798426,0.0908211705,0.0903222819,0.0918946432,0.0950721862,0.093619318,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9999,9998,9998,9999,9998,9999,10000,9998,10.05,0.01,9.87,0.00,80.22,9.99,9.99,9991,10.02,10014,Passed,Passed,9.98,0.04,Passed,18437,35196,8089,16173,Passed,Passed,Passed,Passed,99999,99999,42553,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9948,Passed,Passed,Passed,00:12:EA:11:02:D5,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304268,19/01/2023 08:10:02 a. m.,377.26s,1,Failed,Match Date Calibration,0.188995,23.7609257,5.00821862,3.32633624,1.35021437,1.27623083,23.7625072,1.84298528,Passed,Passed,011F81,0288FFDB7FE80B079C5A000E,0289FFDC7FDB0B069C590011,028AFFD57FE10B049C5C0014,028BFFD57FDE0B069C5E0013,028CFFD67FDE0B029C5B0016,028DFFD67FD60B039C5C0016,028EFFD07FD30B039C5E0015,028FFFD77FE10B079C5D0012,0290FFD07FE20B089C630015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F10011577A000E9C66001B2721,02929C49,Passed,Passed,2500.53892,0286D9E277940B616E1A000D8A150015,Passed,02876E780019,Passed,58693,58662,32864,80951,59304,63906,72933,60160,33602,37892,7733,69906,81184,23.870134,23.8703044,23.8705273,23.8720914,23.8723431,23.8724317,23.8721987,23.8722242,23.8724391,23.8701419,23.8711096,23.8735071,23.8735852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099350932,0.10646287,0.113692096,0.144349966,0.133394031,0.125503778,0.127607456,0.144242575,0.112992248,0.128234107,0.140004123,0.134102589,0.139131898,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9996,9998,9996,9997,9998,9999,9999,9997,9998,10.07,0.00,9.91,0.00,80.28,10.00,10.00,9989,10.01,10014,Passed,Passed,10.03,0.04,Passed,24371,54440,31189,28193,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.1782,Failed,,,,,,,,,,,,,,,,
S230304232,19/01/2023 08:15:19 a. m.,703.80s,2,Passed,,0.186951,23.6848486,5.02121459,3.30422827,1.35236797,1.27601601,23.6849744,1.90271279,Passed,Passed,011F81,0288FFCC7FEF0B0F9C46000A,0289FFD37FE80B0E9C4B0006,028AFFCA7FDC0B0A9C410016,028BFFC87FDF0B089C470010,028CFFCC7FD90B069C49000D,028DFFC87FDE0B079C4C000B,028EFFC77FDA0B089C490011,028FFFD17FDE0B099C430012,0290FFC97FDF0B0E9C49001A,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02854493000F5787000C9C5C00142718,02929C33,Passed,Passed,2499.20704,0286D86A76C00B4D6E22000C89FD0011,Passed,02876E320019,Passed,65643,48991,63785,61852,69319,76492,71221,61692,64170,68464,70930,26075,24209,23.8831681,23.8832105,23.8832535,23.8858974,23.8862103,23.8861556,23.8861003,23.886267,23.8863792,23.8844584,23.8844655,23.887177,23.8873891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972618453,0.103817405,0.108041542,0.0970615866,0.0981293701,0.0929968312,0.0941377833,0.0928454964,0.0907781649,0.0890759106,0.0835139418,0.0874371938,0.0797074494,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9992,9995,9996,9996,9997,9996,9997,9997,9998,10.03,0.00,9.88,0.00,80.29,9.99,9.99,9997,10.01,10001,Passed,Passed,9.99,0.04,Passed,17561,29368,7371,11943,Passed,Passed,Passed,Passed,99999,99999,43540,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.1276,Passed,Passed,Passed,00:12:EA:11:02:D6,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304313,19/01/2023 08:25:54 a. m.,516.54s,1,Passed,,0.189117,23.7305039,4.99443079,3.33143591,1.35245358,1.27265807,23.73191,1.90963075,Passed,Passed,011F81,0288FFED7FE20B099C53000F,0289FFDE7FDA0B0A9C500013,028AFFE27FDA0B039C540013,028BFFD77FD80B059C560014,028CFFD47FD80AFC9C570014,028DFFCA7FD60AFE9C560015,028EFFCA7FD40AFF9C590015,028FFFDD7FDB0B079C560013,0290FFC97FDB0B099C600016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E2001557A300089C67001C271C,02929C44,Passed,Passed,2500.22216,0286DA6B77DA0B6E6E2E000E8A100016,Passed,02876E55001B,Passed,55873,56191,30600,78249,54325,62482,68230,56050,31535,31421,6628,73776,80823,23.8726073,23.8727964,23.872979,23.8746577,23.8746361,23.8749113,23.8748558,23.8749771,23.8750622,23.8724463,23.8735911,23.8759272,23.8762504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834714423,0.0899030342,0.084740846,0.100833167,0.0889289873,0.0939058119,0.0843017122,0.0939031616,0.0843588488,0.0947761278,0.100728658,0.097811398,0.0986585432,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,10001,9999,10000,9999,9999,10000,9999,10000,10.07,0.01,9.93,0.00,80.35,10.00,10.00,9996,10.01,10012,Passed,Passed,10.03,0.04,Passed,23882,51546,31421,23549,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.5301,Passed,Passed,Passed,00:12:EA:11:02:D7,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230301897,19/01/2023 08:28:54 a. m.,696.20s,2,Passed,,0.188095,23.7472687,5.03212573,3.3405944,1.34486463,1.27770741,23.7474635,1.81608899,Passed,Passed,011F81,0288FFDF7FF20B139C6C0008,0289FFE17FF40B139C6B000E,028AFFD97FE90B0C9C6A0010,028BFFD67FEE0B0A9C6A0011,028CFFD57FEA0B089C6A0017,028DFFD87FEC0B099C6F000E,028EFFCF7FE50B0A9C690016,028FFFD97FE50B0A9C670013,0290FFCE7FEF0B0E9C750013,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544DD000B579B00029C7B000A271B,02929C5E,Passed,Passed,2501.8757,0286DAC278200B6F6E0B001589FA000E,Passed,02876E32001A,Passed,67814,54854,65352,64850,61584,77609,71774,56913,64665,59394,66997,28327,26805,23.8798527,23.8803393,23.880353,23.8823953,23.8825295,23.8827553,23.882903,23.882816,23.8828895,23.8814466,23.8813051,23.8838564,23.8841546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825236847,0.0828771879,0.0824872928,0.075322208,0.0797480329,0.0732359598,0.0763649713,0.0729495268,0.0762033649,0.0773658583,0.0711230191,0.0794395192,0.074946955,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9996,9997,9998,9998,9998,9997,9998,9998,9998,10.08,0.01,9.85,0.00,80.38,10.00,10.01,9994,10.01,10007,Passed,Passed,10.05,0.04,Passed,18437,36407,8089,15932,Passed,Passed,Passed,Passed,99999,99999,42553,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.6339,Passed,Passed,Passed,00:12:EA:11:02:D8,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304303,19/01/2023 08:45:27 a. m.,526.19s,1,Passed,,0.188049,23.837438,4.99631457,3.35158484,1.34563484,1.27987021,23.839913,23.8394521,Passed,Passed,011F81,0288FFDC7FD60B099C750011,0289FFD77FCF0B069C77000E,028AFFD37FD00B019C790012,028BFFCF7FCE0B019C7A0016,028CFFD07FD40AFC9C770017,028DFFCE7FD50AFC9C780016,028EFFCB7FC80AFD9C7C0014,028FFFD47FD00B069C780012,0290FFCB7FDE0B0B9C830014,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02854519000F578B00119C8B00182715,02929C65,Passed,Passed,2502.30779,0286DB5878710B766DE9000D89AF0014,Passed,02876E20001A,Passed,57741,60361,34711,80520,60390,66704,73791,74398,36943,44234,10105,68405,80887,23.8737812,23.8737847,23.8739566,23.8761004,23.8761352,23.8764355,23.876413,23.8764941,23.8765619,23.8738844,23.8749944,23.8775351,23.8775228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670449383,0.0717664162,0.0711211107,0.0976250691,0.0979199765,0.071513584,0.0718349145,0.0725755241,0.0765186328,0.0850804478,0.07308541,0.0747831656,0.0747915037,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10006,10004,10006,10004,10002,10001,10002,10004,10001,10.09,0.00,9.88,0.00,80.19,10.00,9.98,9998,10.01,10005,Passed,Passed,10.06,0.04,Passed,24692,59031,31189,30480,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.6227,Passed,Passed,Passed,00:12:EA:11:02:D9,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
